what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1299504794781
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299504797359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1299504799203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504804671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504821828
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1299504821843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504825890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504827062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504827078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504828421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504829421
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504829453
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1299504835203
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504835953
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1299504835953
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504837421
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504838312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504841546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504853234
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299504855234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504856468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504881859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504883593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299504887765
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299504887828
