what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.203.v200811060500,org.eclipse.jst.j2ee.ejb,1299505073343
started,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1299505073406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505073437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505074671
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299505076921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1299505081921
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299505082562
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299505084484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505091765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505091796
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299505094125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505095312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505095359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505097500
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505097531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505099390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505103406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505103593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505103765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505104093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505105390
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505105515
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.ui,1299505105843
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.103.v200807232000,org.eclipse.jst.ws.axis2.consumption.core,1299505105859
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,org.eclipse.jst.ws.axis2.creation.ui,1299505105890
