what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1299505122484
started,bundle,org.eclipse.team.core,3.4.2.r34x_20080115,org.eclipse.team.core,1299505122484
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1299505122484
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1299505122484
started,bundle,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui,1299505122484
started,bundle,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console,1299505122484
started,bundle,org.eclipse.ui.forms,3.3.103.v20081027_34x,org.eclipse.ui.forms,1299505122484
started,bundle,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.ide,1299505122484
started,bundle,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views,1299505122484
started,bundle,org.eclipse.ui.workbench,3.4.2.M20090127-1700,org.eclipse.ui.workbench,1299505122484
started,bundle,org.eclipse.update.core,3.2.202.R34x_v20081128,org.eclipse.update.core,1299505122484
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1299505122484
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1299505122484
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1299505122484
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505139812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505142625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505142890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505143890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505144750
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299505144843
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.ui,1299505145062
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.103.v200807232000,org.eclipse.jst.ws.axis2.consumption.core,1299505145062
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,org.eclipse.jst.ws.axis2.creation.ui,1299505145062
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,org.eclipse.jst.ws.axis2.consumption.ui,1299505145062
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.306.v200811200248,org.eclipse.jst.ws.axis.creation.ui,1299505145062
